ask_floor,scope,city,target_date,first_hour,first_expression,first_side,first_ask,first_p_win,first_model_edge,first_win,first_cost_gross,first_pnl_gross,first_cost_taker,first_pnl_taker,has_opposite,reverse_hour,reverse_expression,reverse_side,reverse_ask,reverse_p_win,reverse_model_edge,reverse_win,same_bracket_proxy,transition,replace_cost_gross,replace_pnl_gross,replace_cost_taker,replace_pnl_taker,add_cost_gross,add_pnl_gross,add_cost_taker,add_pnl_taker,close_only_cost_gross,close_only_pnl_gross,close_only_cost_taker,close_only_pnl_taker,close_plus_reverse_cost_gross,close_plus_reverse_pnl_gross,close_plus_reverse_cost_taker,close_plus_reverse_pnl_taker
0.2,dev_cv,Beijing,2026-06-17,14.0,current_no,NO,0.47,0.5066636535071092,0.0366636535071092,0.0,0.47,-0.47,0.48245499999999997,-0.48245499999999997,False,,,,,,,,False,,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997
0.2,dev_cv,Beijing,2026-06-18,11.0,d2_no,NO,0.73,0.7677635866881725,0.0377635866881724,1.0,0.73,0.27,0.7398549999999999,0.260145,False,,,,,,,,False,,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.2,dev_cv,Beijing,2026-06-19,10.0,current_no,NO,0.4,0.4245561221057754,0.0245561221057754,1.0,0.4,0.6,0.41200000000000003,0.588,False,,,,,,,,False,,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588,0.4,0.6,0.41200000000000003,0.588
0.2,dev_cv,Beijing,2026-06-20,14.0,d1_no,NO,0.49,0.5288423938084517,0.0388423938084516,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.2,dev_cv,BuenosAires,2026-06-02,11.0,d1_no,NO,0.51,0.5577653676027059,0.0477653676027058,1.0,0.51,0.49,0.522495,0.477505,True,12.0,current_yes,YES,0.4,0.4541266392630568,0.0541266392630568,0.0,True,d1_no->current_yes,0.4,-0.4,0.41200000000000003,-0.41200000000000003,0.91,0.08999999999999997,0.9344950000000001,0.06550499999999998,0.91,0.08999999999999997,0.9344950000000001,0.06550499999999997,1.31,-0.31000000000000005,1.346495,-0.34649500000000005
0.2,dev_cv,BuenosAires,2026-06-03,11.0,d1_no,NO,0.75,0.7872369428208976,0.0372369428208976,0.0,0.75,-0.75,0.759375,-0.759375,False,,,,,,,,False,,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375,0.75,-0.75,0.759375,-0.759375
0.2,dev_cv,BuenosAires,2026-06-05,11.0,d2_no,NO,0.49,0.5567187682392954,0.0667187682392954,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.2,dev_cv,BuenosAires,2026-06-09,11.0,d2_no,NO,0.629,0.6626450110160547,0.0336450110160546,1.0,0.629,0.371,0.64066795,0.35933205,False,,,,,,,,False,,0.629,0.371,0.64066795,0.35933205,0.629,0.371,0.64066795,0.35933205,0.629,0.371,0.64066795,0.35933205,0.629,0.371,0.64066795,0.35933205
0.2,dev_cv,BuenosAires,2026-06-10,10.0,d1_no,NO,0.75,0.801465388878753,0.0514653888787529,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.2,dev_cv,BuenosAires,2026-06-11,14.0,d1_no,NO,0.49,0.5962224588126226,0.1062224588126226,1.0,0.49,0.51,0.502495,0.49750500000000003,False,,,,,,,,False,,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003,0.49,0.51,0.502495,0.49750500000000003
0.2,dev_cv,BuenosAires,2026-06-12,13.0,d1_no,NO,0.39,0.4728945538052124,0.0828945538052123,0.0,0.39,-0.39,0.401895,-0.401895,False,,,,,,,,False,,0.39,-0.39,0.401895,-0.401895,0.39,-0.39,0.401895,-0.401895,0.39,-0.39,0.401895,-0.401895,0.39,-0.39,0.401895,-0.401895
0.2,dev_cv,BuenosAires,2026-06-13,10.0,d2_no,NO,0.86,0.8943308857007338,0.0343308857007338,1.0,0.86,0.14,0.86602,0.13398000000000002,False,,,,,,,,False,,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002,0.86,0.14,0.86602,0.13398000000000002
0.2,dev_cv,BuenosAires,2026-06-14,12.0,d1_no,NO,0.52,0.5989502430301316,0.0789502430301315,0.0,0.52,-0.52,0.5324800000000001,-0.5324800000000001,False,,,,,,,,False,,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001,0.52,-0.52,0.5324800000000001,-0.5324800000000001
0.2,dev_cv,BuenosAires,2026-06-15,13.0,d1_no,NO,0.48,0.5476936335059636,0.0676936335059635,0.0,0.48,-0.48,0.49248,-0.49248,False,,,,,,,,False,,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248,0.48,-0.48,0.49248,-0.49248
0.2,dev_cv,BuenosAires,2026-06-16,15.0,current_yes,YES,0.67,0.7551925249947042,0.0851925249947042,1.0,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,False,,,,,,,,False,,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999
0.2,dev_cv,BuenosAires,2026-06-17,11.0,d2_no,NO,0.68,0.7358387880741343,0.0558387880741342,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,True,14.0,current_yes,YES,0.78,0.8124835640216701,0.03248356402167,1.0,False,d2_no->current_yes,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,1.46,0.5399999999999998,1.47946,0.5205399999999998,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.2,dev_cv,BuenosAires,2026-06-19,13.0,current_yes,YES,0.27,0.3319208723977905,0.0619208723977905,0.0,0.27,-0.27,0.279855,-0.279855,True,14.0,d1_no,NO,0.49,0.5503756773259916,0.0603756773259915,0.0,False,current_yes->d1_no,0.49,-0.49,0.502495,-0.502495,0.76,-0.76,0.7823500000000001,-0.7823500000000001,0.27,-0.27,0.279855,-0.279855,0.27,-0.27,0.279855,-0.279855
0.2,dev_cv,BuenosAires,2026-06-20,11.0,d2_no,NO,0.52,0.5464733343792127,0.0264733343792127,1.0,0.52,0.48,0.5324800000000001,0.46752,False,,,,,,,,False,,0.52,0.48,0.5324800000000001,0.46752,0.52,0.48,0.5324800000000001,0.46752,0.52,0.48,0.5324800000000001,0.46752,0.52,0.48,0.5324800000000001,0.46752
0.2,dev_cv,Busan,2026-06-02,12.0,current_no,NO,0.549,0.5951191632882196,0.0461191632882195,1.0,0.549,0.4509999999999999,0.5613799500000001,0.43862004999999993,False,,,,,,,,False,,0.549,0.4509999999999999,0.5613799500000001,0.43862004999999993,0.549,0.4509999999999999,0.5613799500000001,0.43862004999999993,0.549,0.4509999999999999,0.5613799500000001,0.43862004999999993,0.549,0.4509999999999999,0.5613799500000001,0.43862004999999993
0.2,dev_cv,Busan,2026-06-03,10.0,d2_no,NO,0.55,0.5911920595259278,0.0411920595259277,0.0,0.55,-0.55,0.5623750000000001,-0.5623750000000001,False,,,,,,,,False,,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001
0.2,dev_cv,Busan,2026-06-04,10.0,current_no,NO,0.71,0.7361461511473895,0.0261461511473894,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.2,dev_cv,Busan,2026-06-05,10.0,d2_no,NO,0.75,0.7788778289381573,0.0288778289381572,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.2,dev_cv,Busan,2026-06-07,10.0,d1_no,NO,0.71,0.7485327582283796,0.0385327582283796,0.0,0.71,-0.71,0.720295,-0.720295,False,,,,,,,,False,,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295,0.71,-0.71,0.720295,-0.720295
0.2,dev_cv,Busan,2026-06-08,14.0,current_no,NO,0.687,0.7210341623136083,0.0340341623136082,1.0,0.687,0.3129999999999999,0.6977515500000001,0.3022484499999999,False,,,,,,,,False,,0.687,0.3129999999999999,0.6977515500000001,0.3022484499999999,0.687,0.3129999999999999,0.6977515500000001,0.3022484499999999,0.687,0.3129999999999999,0.6977515500000001,0.3022484499999999,0.687,0.3129999999999999,0.6977515500000001,0.3022484499999999
0.2,dev_cv,Busan,2026-06-11,12.0,d1_no,NO,0.7,0.7579496734075245,0.0579496734075245,1.0,0.7,0.3,0.7104999999999999,0.2895,False,,,,,,,,False,,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895
0.2,dev_cv,Busan,2026-06-12,11.0,d2_no,NO,0.59,0.6274018376173678,0.0374018376173678,0.0,0.59,-0.59,0.6020949999999999,-0.6020949999999999,False,,,,,,,,False,,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999,0.59,-0.59,0.6020949999999999,-0.6020949999999999
0.2,dev_cv,Busan,2026-06-13,11.0,current_yes,YES,0.55,0.6143247723840576,0.0643247723840575,1.0,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,False,,,,,,,,False,,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999,0.55,0.4499999999999999,0.5623750000000001,0.4376249999999999
0.2,dev_cv,Busan,2026-06-14,11.0,d1_no,NO,0.32,0.3783739888834203,0.0583739888834203,1.0,0.32,0.6799999999999999,0.33088,0.6691199999999999,False,,,,,,,,False,,0.32,0.6799999999999999,0.33088,0.6691199999999999,0.32,0.6799999999999999,0.33088,0.6691199999999999,0.32,0.6799999999999999,0.33088,0.6691199999999999,0.32,0.6799999999999999,0.33088,0.6691199999999999
0.2,dev_cv,Busan,2026-06-15,12.0,current_yes,YES,0.44,0.4716378069050922,0.0316378069050922,0.0,0.44,-0.44,0.45232,-0.45232,False,,,,,,,,False,,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232,0.44,-0.44,0.45232,-0.45232
0.2,dev_cv,Busan,2026-06-16,11.0,current_yes,YES,0.71,0.738341731722639,0.0283417317226389,1.0,0.71,0.29,0.720295,0.279705,False,,,,,,,,False,,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705,0.71,0.29,0.720295,0.279705
0.2,dev_cv,Busan,2026-06-17,11.0,d2_no,NO,0.57,0.5959373920788835,0.0259373920788835,1.0,0.57,0.43,0.582255,0.417745,True,13.0,current_yes,YES,0.55,0.6173745460775961,0.067374546077596,0.0,False,d2_no->current_yes,0.55,-0.55,0.5623750000000001,-0.5623750000000001,1.12,-0.12000000000000005,1.14463,-0.1446300000000001,0.57,0.43,0.582255,0.417745,0.57,0.43,0.582255,0.417745
0.2,dev_cv,Busan,2026-06-18,12.0,d2_no,NO,0.73,0.7939840255295837,0.0639840255295837,1.0,0.73,0.27,0.7398549999999999,0.260145,True,14.0,current_yes,YES,0.69,0.7300080013053628,0.0400080013053628,1.0,False,d2_no->current_yes,0.69,0.31,0.700695,0.299305,1.42,0.5800000000000001,1.44055,0.55945,0.73,0.27,0.7398549999999999,0.260145,0.73,0.27,0.7398549999999999,0.260145
0.2,dev_cv,Busan,2026-06-19,12.0,current_yes,YES,0.76,0.7921951643883317,0.0321951643883317,1.0,0.76,0.24,0.76912,0.23088,False,,,,,,,,False,,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088,0.76,0.24,0.76912,0.23088
0.2,dev_cv,CapeTown,2026-06-02,13.0,d1_no,NO,0.74,0.7770060981593416,0.0370060981593416,0.0,0.74,-0.74,0.74962,-0.74962,False,,,,,,,,False,,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962,0.74,-0.74,0.74962,-0.74962
0.2,dev_cv,CapeTown,2026-06-03,10.0,d2_no,NO,0.6,0.6286011388088933,0.0286011388088933,1.0,0.6,0.4,0.612,0.388,False,,,,,,,,False,,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388,0.6,0.4,0.612,0.388
0.2,dev_cv,CapeTown,2026-06-07,11.0,d1_no,NO,0.68,0.71409254226823,0.03409254226823,1.0,0.68,0.3199999999999999,0.69088,0.3091199999999999,False,,,,,,,,False,,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999,0.68,0.3199999999999999,0.69088,0.3091199999999999
0.2,dev_cv,CapeTown,2026-06-08,10.0,d2_no,NO,0.62,0.6407172808049211,0.020717280804921,0.0,0.62,-0.62,0.63178,-0.63178,False,,,,,,,,False,,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178,0.62,-0.62,0.63178,-0.63178
0.2,dev_cv,CapeTown,2026-06-11,13.0,d2_no,NO,0.54,0.5873606127195914,0.0473606127195913,1.0,0.54,0.4599999999999999,0.55242,0.4475799999999999,False,,,,,,,,False,,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999
0.2,dev_cv,CapeTown,2026-06-12,13.0,current_yes,YES,0.47,0.5235785538738603,0.0535785538738603,0.0,0.47,-0.47,0.48245499999999997,-0.48245499999999997,False,,,,,,,,False,,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997,0.47,-0.47,0.48245499999999997,-0.48245499999999997
0.2,dev_cv,CapeTown,2026-06-13,12.0,d1_no,NO,0.44,0.4870934459890956,0.0470934459890956,0.0,0.44,-0.44,0.45232,-0.45232,True,14.0,current_yes,YES,0.67,0.6903076706243121,0.020307670624312,1.0,True,d1_no->current_yes,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,1.11,-0.1100000000000001,1.133375,-0.13337500000000008,1.11,-0.10999999999999999,1.133375,-0.133375,1.78,0.21999999999999992,1.8144300000000002,0.18556999999999993
0.2,dev_cv,CapeTown,2026-06-14,12.0,current_yes,YES,0.7,0.7369954445884379,0.0369954445884379,1.0,0.7,0.3,0.7104999999999999,0.2895,False,,,,,,,,False,,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895,0.7,0.3,0.7104999999999999,0.2895
0.2,dev_cv,CapeTown,2026-06-15,13.0,d1_no,NO,0.51,0.5446432773053568,0.0346432773053567,0.0,0.51,-0.51,0.522495,-0.522495,False,,,,,,,,False,,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495,0.51,-0.51,0.522495,-0.522495
0.2,dev_cv,CapeTown,2026-06-16,12.0,d1_no,NO,0.81,0.835709432155085,0.0257094321550849,1.0,0.81,0.1899999999999999,0.8176950000000001,0.18230499999999988,True,13.0,current_yes,YES,0.42,0.4765604344019776,0.0565604344019776,0.0,True,d1_no->current_yes,0.42,-0.42,0.43218,-0.43218,1.23,-0.2300000000000001,1.249875,-0.24987500000000012,1.23,-0.23000000000000004,1.249875,-0.24987500000000004,1.65,-0.65,1.682055,-0.6820550000000001
0.2,dev_cv,CapeTown,2026-06-17,13.0,d1_no,NO,0.75,0.7716959527403482,0.0216959527403481,1.0,0.75,0.25,0.759375,0.240625,False,,,,,,,,False,,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625,0.75,0.25,0.759375,0.240625
0.2,dev_cv,CapeTown,2026-06-18,13.0,current_yes,YES,0.52,0.5890557405757068,0.0690557405757067,1.0,0.52,0.48,0.5324800000000001,0.46752,True,14.0,d1_no,NO,0.7,0.760513336974895,0.060513336974895,1.0,False,current_yes->d1_no,0.7,0.3,0.7104999999999999,0.2895,1.22,0.78,1.24298,0.75702,0.52,0.48,0.5324800000000001,0.46752,0.52,0.48,0.5324800000000001,0.46752
0.2,dev_cv,CapeTown,2026-06-20,12.0,d1_no,NO,0.63,0.6557647381380451,0.0257647381380451,1.0,0.63,0.37,0.641655,0.35834499999999997,False,,,,,,,,False,,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997
0.2,dev_cv,Chengdu,2026-06-02,16.0,d1_no,NO,0.73,0.75402419015132,0.02402419015132,0.0,0.73,-0.73,0.7398549999999999,-0.7398549999999999,False,,,,,,,,False,,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999
0.2,dev_cv,Chengdu,2026-06-03,14.0,d1_no,NO,0.6,0.6214887014845525,0.0214887014845525,1.0,0.6,0.4,0.612,0.388,True,16.0,current_yes,YES,0.73,0.7515283877370631,0.0215283877370631,1.0,True,d1_no->current_yes,0.73,0.27,0.7398549999999999,0.260145,1.33,0.67,1.351855,0.648145,1.33,-0.32999999999999996,1.351855,-0.351855,2.06,-0.05999999999999994,2.09171,-0.09170999999999996
0.2,dev_cv,Chengdu,2026-06-05,15.0,d2_no,NO,0.77,0.8015708074913832,0.0315708074913831,0.0,0.77,-0.77,0.778855,-0.778855,False,,,,,,,,False,,0.77,-0.77,0.778855,-0.778855,0.77,-0.77,0.778855,-0.778855,0.77,-0.77,0.778855,-0.778855,0.77,-0.77,0.778855,-0.778855
0.2,dev_cv,Chengdu,2026-06-06,13.0,current_no,NO,0.84,0.8797698458831138,0.0397698458831138,1.0,0.84,0.16,0.8467199999999999,0.15328,False,,,,,,,,False,,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328,0.84,0.16,0.8467199999999999,0.15328
0.2,dev_cv,Chengdu,2026-06-07,10.0,current_yes,YES,0.88,0.9131393880138482,0.0331393880138481,1.0,0.88,0.12,0.88528,0.11471999999999999,False,,,,,,,,False,,0.88,0.12,0.88528,0.11471999999999999,0.88,0.12,0.88528,0.11471999999999999,0.88,0.12,0.88528,0.11471999999999999,0.88,0.12,0.88528,0.11471999999999999
0.2,dev_cv,Chengdu,2026-06-11,15.0,current_no,NO,0.24,0.3007463142272559,0.0607463142272559,0.0,0.24,-0.24,0.24911999999999998,-0.24911999999999998,False,,,,,,,,False,,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998,0.24,-0.24,0.24911999999999998,-0.24911999999999998
0.2,dev_cv,Chengdu,2026-06-12,13.0,d1_no,NO,0.61,0.6400723849048215,0.0300723849048215,0.0,0.61,-0.61,0.621895,-0.621895,False,,,,,,,,False,,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895,0.61,-0.61,0.621895,-0.621895
0.2,dev_cv,Chengdu,2026-06-18,15.0,current_no,NO,0.33,0.3615018147256991,0.031501814725699,1.0,0.33,0.6699999999999999,0.341055,0.6589449999999999,False,,,,,,,,False,,0.33,0.6699999999999999,0.341055,0.6589449999999999,0.33,0.6699999999999999,0.341055,0.6589449999999999,0.33,0.6699999999999999,0.341055,0.6589449999999999,0.33,0.6699999999999999,0.341055,0.6589449999999999
0.2,dev_cv,Chengdu,2026-06-19,13.0,current_no,NO,0.83,0.851456217302762,0.021456217302762,1.0,0.83,0.17,0.837055,0.162945,False,,,,,,,,False,,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945,0.83,0.17,0.837055,0.162945
0.2,dev_cv,Chongqing,2026-06-03,14.0,d1_no,NO,0.58,0.6054320468372105,0.0254320468372105,1.0,0.58,0.42,0.5921799999999999,0.40781999999999996,False,,,,,,,,False,,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996,0.58,0.42,0.5921799999999999,0.40781999999999996
0.2,dev_cv,Chongqing,2026-06-04,16.0,current_yes,YES,0.87,0.9051471513418924,0.0351471513418922,1.0,0.87,0.13,0.875655,0.12434500000000001,False,,,,,,,,False,,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001,0.87,0.13,0.875655,0.12434500000000001
0.2,dev_cv,Chongqing,2026-06-06,13.0,current_no,NO,0.78,0.8140824530104075,0.0340824530104074,1.0,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,False,,,,,,,,False,,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989,0.78,0.2199999999999999,0.7885800000000001,0.21141999999999989
0.2,dev_cv,Chongqing,2026-06-08,10.0,current_yes,YES,0.49,0.5143630398801812,0.0243630398801811,0.0,0.49,-0.49,0.502495,-0.502495,True,11.0,d2_no,NO,0.85,0.8783812215698956,0.0283812215698956,1.0,False,current_yes->d2_no,0.85,0.15,0.856375,0.143625,1.3399999999999999,-0.33999999999999997,1.35887,-0.35887,0.49,-0.49,0.502495,-0.502495,0.49,-0.49,0.502495,-0.502495
0.2,dev_cv,Chongqing,2026-06-09,15.0,current_no,NO,0.56,0.584425501737861,0.0244255017378609,1.0,0.56,0.4399999999999999,0.57232,0.4276799999999999,False,,,,,,,,False,,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999,0.56,0.4399999999999999,0.57232,0.4276799999999999
0.2,dev_cv,Chongqing,2026-06-11,12.0,d1_no,NO,0.55,0.6158916353302065,0.0658916353302064,0.0,0.55,-0.55,0.5623750000000001,-0.5623750000000001,False,,,,,,,,False,,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001,0.55,-0.55,0.5623750000000001,-0.5623750000000001
0.2,dev_cv,Chongqing,2026-06-12,11.0,current_no,NO,0.56,0.636515013638536,0.0765150136385359,0.0,0.56,-0.56,0.57232,-0.57232,False,,,,,,,,False,,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232,0.56,-0.56,0.57232,-0.57232
0.2,dev_cv,Chongqing,2026-06-14,14.0,current_yes,YES,0.42,0.4529381495521191,0.0329381495521191,0.0,0.42,-0.42,0.43218,-0.43218,False,,,,,,,,False,,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218,0.42,-0.42,0.43218,-0.43218
0.2,dev_cv,Chongqing,2026-06-16,11.0,current_no,NO,0.85,0.8780000661423735,0.0280000661423734,0.0,0.85,-0.85,0.856375,-0.856375,False,,,,,,,,False,,0.85,-0.85,0.856375,-0.856375,0.85,-0.85,0.856375,-0.856375,0.85,-0.85,0.856375,-0.856375,0.85,-0.85,0.856375,-0.856375
0.2,dev_cv,Chongqing,2026-06-19,14.0,current_yes,YES,0.54,0.5676564709219366,0.0276564709219365,1.0,0.54,0.4599999999999999,0.55242,0.4475799999999999,False,,,,,,,,False,,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999,0.54,0.4599999999999999,0.55242,0.4475799999999999
0.2,dev_cv,Chongqing,2026-06-20,11.0,d2_no,NO,0.8,0.8271122088083785,0.0271122088083785,1.0,0.8,0.1999999999999999,0.808,0.1919999999999999,False,,,,,,,,False,,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999,0.8,0.1999999999999999,0.808,0.1919999999999999
0.2,dev_cv,Dallas,2026-06-03,12.0,d2_no,NO,0.64,0.6823323714124734,0.0423323714124733,0.0,0.64,-0.64,0.65152,-0.65152,False,,,,,,,,False,,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152,0.64,-0.64,0.65152,-0.65152
0.2,dev_cv,Dallas,2026-06-04,11.0,d2_no,NO,0.63,0.7037431318842707,0.0737431318842707,1.0,0.63,0.37,0.641655,0.35834499999999997,False,,,,,,,,False,,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997,0.63,0.37,0.641655,0.35834499999999997
0.2,dev_cv,Dallas,2026-06-05,11.0,d1_no,NO,0.73,0.7630387206592368,0.0330387206592368,0.0,0.73,-0.73,0.7398549999999999,-0.7398549999999999,False,,,,,,,,False,,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999,0.73,-0.73,0.7398549999999999,-0.7398549999999999
0.2,dev_cv,Dallas,2026-06-06,12.0,d2_no,NO,0.67,0.6972756140288549,0.0272756140288548,1.0,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,False,,,,,,,,False,,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999,0.67,0.3299999999999999,0.6810550000000001,0.3189449999999999
