policy,scope,city,target_date,first_expression,final_expression,final_win,actions,closes,reopens,holds,last_action,cost_net,payoff,pnl_net,roi_net
target_book_rebalance_ev02,dev_cv,Denver,2026-06-19,current_no,current_no,0.0,1,0,0,0,open,0.4764352,0.0,-0.4764352,-1.0
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-02,d1_yes,d1_yes,0.0,1,0,0,0,open,0.442255,0.0,-0.442255,-1.0
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-05,d2_no,d2_no,1.0,1,0,0,0,open,0.856375,1.0,0.143625,0.16771274266530434
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-08,d1_yes,d1_yes,0.0,1,0,0,0,open,0.4523199999999999,0.0,-0.4523199999999999,-1.0
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-10,current_no,current_no,0.0,1,0,0,0,open,0.65152,0.0,-0.65152,-1.0
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-12,d2_no,d2_no,1.0,1,0,0,1,hold_same_expression,0.82738,1.0,0.17262,0.20863448475911914
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-13,d1_yes,d1_yes,1.0,1,0,0,0,open,0.48245499999999997,1.0,0.517545,1.0727321719124066
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-17,current_no,current_no,0.0,1,0,0,0,open,0.582255,0.0,-0.582255,-1.0
target_book_rebalance_ev02,dev_cv,Guangzhou,2026-06-18,d2_no,d2_no,1.0,1,0,0,0,open,0.856375,1.0,0.143625,0.16771274266530434
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-02,d1_no,d1_no,1.0,1,0,0,0,open,0.502495,1.0,0.497505,0.9900695529308748
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-03,d2_no,d2_no,0.0,1,0,0,0,open,0.5125,0.0,-0.5125,-1.0
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-04,d1_no,d1_no,0.0,1,0,0,0,open,0.5125,0.0,-0.5125,-1.0
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-10,d2_no,d2_no,1.0,1,0,0,0,open,0.7398549999999999,1.0,0.26014500000000007,0.3516161950652494
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-11,d1_no,d1_no,0.0,1,0,0,0,open,0.46237500000000004,0.0,-0.46237500000000004,-1.0
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-12,d2_no,d2_no,0.0,2,0,0,1,hold_rebalance_not_worth_cost,0.65152,0.0,-0.65152,-1.0
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-13,d2_no,d2_no,1.0,1,0,0,0,open,0.9236800000000001,1.0,0.07631999999999994,0.08262601766845654
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-14,current_no,current_no,0.0,1,0,0,0,open,0.46237500000000004,0.0,-0.46237500000000004,-1.0
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-15,d2_no,d2_no,1.0,1,0,0,0,open,0.6810550000000001,1.0,0.3189449999999999,0.4683101952118403
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-17,d2_no,d2_no,1.0,1,0,0,2,hold_same_expression,0.7730152,1.0,0.2269848,0.2936356232063742
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-18,d2_no,d2_no,1.0,3,0,0,2,hold_rebalance_not_worth_cost,0.76912,1.0,0.23087999999999997,0.3001872269606823
target_book_rebalance_ev02,dev_cv,Helsinki,2026-06-19,d2_no,current_no,1.0,3,1,1,0,close_and_reopen,1.299805,2.0,0.7001949999999999,0.5386923423128853
target_book_rebalance_ev02,dev_cv,Houston,2026-06-04,d1_no,d1_no,1.0,1,0,0,0,open,0.85540995,1.0,0.14459005000000003,0.16903012409430127
target_book_rebalance_ev02,dev_cv,Houston,2026-06-05,d1_no,current_no,0.0,3,1,1,0,close_and_reopen,1.33623,1.0,-0.33623000000000003,-0.2516258428563945
target_book_rebalance_ev02,dev_cv,Houston,2026-06-07,d2_yes,d1_no,1.0,4,1,1,1,close_and_reopen,2.22019,2.0,-0.2201900000000001,-0.09917619663181984
target_book_rebalance_ev02,dev_cv,Houston,2026-06-09,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.8176950000000001,1.0,0.18230499999999994,0.2229498773992747
target_book_rebalance_ev02,dev_cv,Houston,2026-06-10,d1_no,d1_no,1.0,1,0,0,0,open,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,Houston,2026-06-11,d2_no,d1_no,1.0,3,1,1,0,close_and_reopen,1.45731,2.0,0.5426899999999999,0.3723915982186356
target_book_rebalance_ev02,dev_cv,Houston,2026-06-12,d2_no,d1_no,1.0,3,1,1,1,hold_same_expression,1.1338028,2.0,0.8661972,0.7639751815747853
target_book_rebalance_ev02,dev_cv,Houston,2026-06-13,d2_no,d1_no,0.0,3,1,1,1,hold_same_expression,0.916355,1.0,0.08364499999999997,0.09128012615198254
target_book_rebalance_ev02,dev_cv,Houston,2026-06-14,d2_no,d2_no,1.0,1,0,0,0,open,0.720295,1.0,0.279705,0.3883200633073948
target_book_rebalance_ev02,dev_cv,Houston,2026-06-16,current_no,current_no,1.0,1,0,0,0,open,0.7085397999999999,1.0,0.29146020000000006,0.4113533212954305
target_book_rebalance_ev02,dev_cv,Houston,2026-06-20,d1_no,d1_no,1.0,1,0,0,0,open,0.778855,1.0,0.22114500000000004,0.2839360343067709
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-04,d1_no,d1_no,1.0,1,0,0,0,open,0.8176950000000001,1.0,0.18230499999999994,0.2229498773992747
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-06,d1_no,d1_no,1.0,1,0,0,0,open,0.86602,1.0,0.13398,0.1547077434701277
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-07,d1_no,d1_no,1.0,1,0,0,0,open,0.8467199999999999,1.0,0.15328000000000008,0.18102796674225258
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-08,d1_no,d1_no,1.0,1,0,0,0,open,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-10,d2_yes,d1_no,0.0,4,1,1,1,close_and_reopen,1.84883,1.0,-0.84883,-0.4591173877533359
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-12,d1_no,d1_no,1.0,1,0,0,0,open,0.778855,1.0,0.22114500000000004,0.2839360343067709
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-14,current_no,current_no,1.0,1,0,0,2,hold_same_expression,0.8467199999999999,1.0,0.15328000000000008,0.18102796674225258
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-16,d2_no,d2_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.837055,1.0,0.162945,0.19466462777236862
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-17,d1_no,d1_no,1.0,1,0,0,0,open,0.5324800000000001,1.0,0.46751999999999994,0.8780048076923075
target_book_rebalance_ev02,dev_cv,Istanbul,2026-06-20,d2_no,d2_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.612,1.0,0.388,0.6339869281045752
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-02,d2_no,d2_no,1.0,1,0,0,1,hold_same_expression,0.894895,1.0,0.105105,0.11744953318545752
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-04,d1_no,d1_no,0.0,1,0,0,0,open,0.41200000000000003,0.0,-0.41200000000000003,-1.0
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-06,d2_no,d2_no,1.0,1,0,0,0,open,0.47242,1.0,0.5275799999999999,1.1167605097159305
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-07,d1_no,d1_no,0.0,1,0,0,0,open,0.65152,0.0,-0.65152,-1.0
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-08,current_no,current_no,0.0,1,0,0,0,open,0.41200000000000003,0.0,-0.41200000000000003,-1.0
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-13,d2_no,d1_no,1.0,3,1,1,0,close_and_reopen,1.3556631499999998,2.0,0.6443368500000002,0.4752927377276577
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-14,d1_no,d1_no,1.0,1,0,0,0,open,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-16,d2_no,d2_no,1.0,1,0,0,1,hold_same_expression,0.7885800000000001,1.0,0.21141999999999994,0.26810215830987333
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-17,d1_yes,d1_yes,0.0,1,0,0,0,open,0.422095,0.0,-0.422095,-1.0
target_book_rebalance_ev02,dev_cv,Jeddah,2026-06-18,d2_no,d2_no,1.0,1,0,0,1,hold_same_expression,0.73692355,1.0,0.26307645,0.35699286581355694
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-02,d2_no,d2_no,1.0,1,0,0,0,open,0.856375,1.0,0.143625,0.16771274266530434
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-04,d2_yes,d2_yes,0.0,1,0,0,1,hold_same_expression,0.4724199999999999,0.0,-0.4724199999999999,-1.0
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-05,d1_no,d1_no,0.0,1,0,0,0,open,0.46237500000000004,0.0,-0.46237500000000004,-1.0
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-07,d2_yes,d2_yes,0.0,1,0,0,0,open,0.4523199999999999,0.0,-0.4523199999999999,-1.0
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-08,d2_no,d2_no,1.0,1,0,0,0,open,0.57232,1.0,0.42767999999999995,0.7472742521666199
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-10,d1_no,d1_no,0.0,1,0,0,0,open,0.47242,0.0,-0.47242,-1.0
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-11,d2_no,d2_no,1.0,1,0,0,0,open,0.69088,1.0,0.30911999999999995,0.4474293654469661
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-18,d2_no,d2_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.7104999999999999,1.0,0.2895000000000001,0.40745953553835346
target_book_rebalance_ev02,dev_cv,Karachi,2026-06-19,d2_no,d2_no,1.0,1,0,0,0,open,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,LA,2026-06-02,d1_no,d1_no,0.0,1,0,0,0,open,0.442255,0.0,-0.442255,-1.0
target_book_rebalance_ev02,dev_cv,LA,2026-06-03,d2_yes,d2_yes,0.0,1,0,0,0,open,0.41200000000000003,0.0,-0.41200000000000003,-1.0
target_book_rebalance_ev02,dev_cv,LA,2026-06-05,d2_no,d1_no,1.0,3,1,1,1,close_and_reopen,1.53623,2.0,0.46377,0.30188838910840177
target_book_rebalance_ev02,dev_cv,LA,2026-06-06,d1_no,d1_no,0.0,1,0,0,1,hold_same_expression,0.41200000000000003,0.0,-0.41200000000000003,-1.0
target_book_rebalance_ev02,dev_cv,LA,2026-06-08,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.422095,1.0,0.577905,1.369134910387472
target_book_rebalance_ev02,dev_cv,LA,2026-06-11,d2_yes,d2_yes,0.0,1,0,0,0,open,0.4724199999999999,0.0,-0.4724199999999999,-1.0
target_book_rebalance_ev02,dev_cv,LA,2026-06-15,d2_no,d2_no,1.0,1,0,0,0,open,0.91888875,1.0,0.08111124999999997,0.08827102301557176
target_book_rebalance_ev02,dev_cv,LA,2026-06-19,d2_yes,d2_yes,1.0,1,0,0,0,open,0.4724199999999999,1.0,0.5275800000000002,1.1167605097159312
target_book_rebalance_ev02,dev_cv,Lucknow,2026-06-10,d2_yes,current_no,0.0,3,1,1,0,close_and_reopen,2.1152799499999997,1.0,-1.1152799499999997,-0.5272493364294404
target_book_rebalance_ev02,dev_cv,Lucknow,2026-06-11,d2_yes,d2_yes,1.0,1,0,0,0,open,0.5324800000000001,1.0,0.46751999999999994,0.8780048076923075
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-02,d1_no,d1_no,0.0,1,0,0,0,open,0.5921799999999999,0.0,-0.5921799999999999,-1.0
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-05,d2_no,d1_yes,1.0,4,1,1,2,close_and_reopen,1.1505821999999999,2.0,0.8494178000000001,0.7382504266101111
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-06,d2_yes,d2_no,1.0,3,1,1,0,close_and_reopen,2.256855,2.0,-0.25685499999999983,-0.1138110334957274
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-07,d2_yes,d1_yes,1.0,3,1,1,0,close_and_reopen,2.0928548,2.0,-0.09285480000000002,-0.04436753089607555
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-08,current_no,current_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.76912,1.0,0.23087999999999997,0.3001872269606823
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-09,d2_no,d2_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.837055,1.0,0.162945,0.19466462777236862
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-14,d1_yes,d1_yes,1.0,1,0,0,0,open,0.6908799999999999,1.0,0.30912000000000006,0.4474293654469663
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-15,d2_yes,d2_yes,1.0,1,0,0,0,open,0.5125,1.0,0.48750000000000004,0.9512195121951221
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-17,d2_yes,d2_yes,0.0,2,0,0,1,hold_rebalance_not_worth_cost,0.502495,0.0,-0.502495,-1.0
target_book_rebalance_ev02,dev_cv,Madrid,2026-06-19,current_no,current_no,1.0,1,0,0,0,open,0.837055,1.0,0.162945,0.19466462777236862
target_book_rebalance_ev02,dev_cv,Manila,2026-06-04,d1_no,d1_no,1.0,1,0,0,0,open,0.542455,1.0,0.457545,0.8434708869860172
target_book_rebalance_ev02,dev_cv,Manila,2026-06-08,d1_no,d1_no,1.0,1,0,0,0,open,0.7104999999999999,1.0,0.2895000000000001,0.40745953553835346
target_book_rebalance_ev02,dev_cv,Manila,2026-06-09,d2_no,d2_no,1.0,1,0,0,0,open,0.856375,1.0,0.143625,0.16771274266530434
target_book_rebalance_ev02,dev_cv,Manila,2026-06-10,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.57232,1.0,0.42767999999999995,0.7472742521666199
target_book_rebalance_ev02,dev_cv,Manila,2026-06-11,d1_no,d1_no,1.0,1,0,0,0,open,0.73008,1.0,0.26992000000000005,0.36971290817444674
target_book_rebalance_ev02,dev_cv,Manila,2026-06-12,current_no,current_no,1.0,1,0,0,0,open,0.5324800000000001,1.0,0.46751999999999994,0.8780048076923075
target_book_rebalance_ev02,dev_cv,Manila,2026-06-13,d2_no,d2_no,0.0,1,0,0,1,hold_same_expression,0.621895,0.0,-0.621895,-1.0
target_book_rebalance_ev02,dev_cv,Manila,2026-06-14,d1_no,d1_no,0.0,1,0,0,0,open,0.55242,0.0,-0.55242,-1.0
target_book_rebalance_ev02,dev_cv,Manila,2026-06-15,d1_yes,d1_yes,0.0,1,0,0,1,hold_same_expression,0.49248,0.0,-0.49248,-1.0
target_book_rebalance_ev02,dev_cv,Manila,2026-06-16,current_no,current_no,1.0,1,0,0,0,open,0.582255,1.0,0.41774500000000003,0.7174605628118266
target_book_rebalance_ev02,dev_cv,Manila,2026-06-19,d1_yes,d1_yes,0.0,1,0,0,0,open,0.4623749999999999,0.0,-0.4623749999999999,-1.0
target_book_rebalance_ev02,dev_cv,Miami,2026-06-02,d1_no,d1_no,1.0,1,0,0,0,open,0.73496875,1.0,0.26503125000000005,0.36060206641438847
target_book_rebalance_ev02,dev_cv,Miami,2026-06-04,d1_no,d1_no,1.0,1,0,0,2,hold_same_expression,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,Miami,2026-06-05,d1_no,d1_no,1.0,1,0,0,0,open,0.720295,1.0,0.279705,0.3883200633073948
target_book_rebalance_ev02,dev_cv,Miami,2026-06-06,d1_no,d1_no,1.0,1,0,0,0,open,0.8176950000000001,1.0,0.18230499999999994,0.2229498773992747
target_book_rebalance_ev02,dev_cv,Miami,2026-06-07,d1_no,d1_no,1.0,1,0,0,0,open,0.720295,1.0,0.279705,0.3883200633073948
target_book_rebalance_ev02,dev_cv,Miami,2026-06-08,d2_yes,d2_yes,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.612,1.0,0.388,0.6339869281045752
target_book_rebalance_ev02,dev_cv,Miami,2026-06-09,d2_yes,d2_yes,1.0,1,0,0,0,open,0.661375,1.0,0.33862499999999995,0.5120015120015119
target_book_rebalance_ev02,dev_cv,Miami,2026-06-10,d1_no,d1_no,0.0,1,0,0,0,open,0.55242,0.0,-0.55242,-1.0
target_book_rebalance_ev02,dev_cv,Miami,2026-06-11,current_no,current_no,1.0,1,0,0,0,open,0.88816555,1.0,0.11183445000000003,0.12591622136210984
target_book_rebalance_ev02,dev_cv,Miami,2026-06-12,d1_no,d1_no,1.0,1,0,0,0,open,0.7398549999999999,1.0,0.26014500000000007,0.3516161950652494
target_book_rebalance_ev02,dev_cv,Miami,2026-06-13,d1_no,d1_no,1.0,1,0,0,0,open,0.700695,1.0,0.29930500000000004,0.427154468063851
target_book_rebalance_ev02,dev_cv,Miami,2026-06-14,d1_no,d1_no,1.0,1,0,0,0,open,0.63178,1.0,0.36822,0.5828294659533382
target_book_rebalance_ev02,dev_cv,Miami,2026-06-17,d1_no,d1_no,1.0,1,0,0,0,open,0.641655,1.0,0.358345,0.5584698942578178
target_book_rebalance_ev02,dev_cv,Munich,2026-06-02,d2_yes,d2_yes,0.0,1,0,0,0,open,0.5125,0.0,-0.5125,-1.0
target_book_rebalance_ev02,dev_cv,Munich,2026-06-03,d2_yes,d1_yes,1.0,3,1,1,0,close_and_reopen,1.7929199999999998,2.0,0.20708000000000015,0.11549873948642447
target_book_rebalance_ev02,dev_cv,Munich,2026-06-04,d2_no,d2_no,1.0,1,0,0,1,hold_same_expression,0.621895,1.0,0.378105,0.6079884868024346
target_book_rebalance_ev02,dev_cv,Munich,2026-06-08,d2_yes,current_no,0.0,3,1,1,0,close_and_reopen,2.095215,1.0,-1.095215,-0.5227220118221758
target_book_rebalance_ev02,dev_cv,Munich,2026-06-11,d1_no,d1_no,0.0,1,0,0,0,open,0.808,0.0,-0.808,-1.0
target_book_rebalance_ev02,dev_cv,Munich,2026-06-12,d1_no,d1_no,1.0,2,0,0,2,hold_rebalance_not_worth_cost,0.8312512,1.0,0.16874880000000003,0.20300578212699127
target_book_rebalance_ev02,dev_cv,Munich,2026-06-14,d2_yes,d1_no,1.0,3,1,1,0,close_and_reopen,2.00673395,2.0,-0.0067339500000001,-0.003355676521045602
target_book_rebalance_ev02,dev_cv,Munich,2026-06-17,d1_yes,d1_yes,1.0,3,0,0,2,hold_rebalance_not_worth_cost,0.5324800000000001,1.0,0.46751999999999994,0.8780048076923075
target_book_rebalance_ev02,dev_cv,Munich,2026-06-18,d1_no,d1_no,0.0,1,0,0,0,open,0.5623750000000001,0.0,-0.5623750000000001,-1.0
target_book_rebalance_ev02,dev_cv,Munich,2026-06-19,d1_no,d1_no,0.0,1,0,0,0,open,0.41200000000000003,0.0,-0.41200000000000003,-1.0
target_book_rebalance_ev02,dev_cv,NYC,2026-06-02,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.856375,1.0,0.143625,0.16771274266530434
target_book_rebalance_ev02,dev_cv,NYC,2026-06-03,current_no,current_no,1.0,1,0,0,0,open,0.8467199999999999,1.0,0.15328000000000008,0.18102796674225258
target_book_rebalance_ev02,dev_cv,NYC,2026-06-04,current_no,current_no,1.0,1,0,0,0,open,0.700695,1.0,0.29930500000000004,0.427154468063851
target_book_rebalance_ev02,dev_cv,NYC,2026-06-05,d1_no,d1_no,0.0,1,0,0,0,open,0.45232,0.0,-0.45232,-1.0
target_book_rebalance_ev02,dev_cv,NYC,2026-06-06,d2_no,d1_no,1.0,3,1,1,1,hold_same_expression,2.20755,2.0,-0.2075499999999999,-0.09401825553215098
target_book_rebalance_ev02,dev_cv,NYC,2026-06-07,d2_yes,d2_yes,0.0,2,0,0,1,hold_rebalance_not_worth_cost,0.5623750000000001,0.0,-0.5623750000000001,-1.0
target_book_rebalance_ev02,dev_cv,NYC,2026-06-09,d1_no,d1_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.82641195,1.0,0.17358805,0.21005026609307864
target_book_rebalance_ev02,dev_cv,NYC,2026-06-10,d2_no,d2_no,1.0,1,0,0,0,open,0.5623750000000001,1.0,0.43762499999999993,0.7781729273171814
target_book_rebalance_ev02,dev_cv,NYC,2026-06-11,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.7885800000000001,1.0,0.21141999999999994,0.26810215830987333
target_book_rebalance_ev02,dev_cv,NYC,2026-06-12,d2_no,d2_yes,0.0,3,1,1,0,close_and_reopen,1.8553900000000003,1.0,-0.8553900000000003,-0.4610297565471411
target_book_rebalance_ev02,dev_cv,NYC,2026-06-13,d1_no,d1_no,1.0,1,0,0,0,open,0.74962,1.0,0.25038000000000005,0.334009231343881
target_book_rebalance_ev02,dev_cv,NYC,2026-06-14,d2_yes,d2_yes,0.0,1,0,0,0,open,0.602095,0.0,-0.602095,-1.0
target_book_rebalance_ev02,dev_cv,NYC,2026-06-15,d2_no,d2_yes,0.0,3,1,1,1,close_and_reopen,1.9437350000000002,1.0,-0.9437350000000002,-0.4855265764108791
target_book_rebalance_ev02,dev_cv,NYC,2026-06-16,current_no,current_no,1.0,1,0,0,0,open,0.91888875,1.0,0.08111124999999997,0.08827102301557176
target_book_rebalance_ev02,dev_cv,NYC,2026-06-19,d1_yes,d1_yes,1.0,1,0,0,3,hold_same_expression,0.57232,1.0,0.42767999999999995,0.7472742521666199
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-02,d2_no,d2_yes,1.0,3,1,1,0,close_and_reopen,1.5458850000000002,2.0,0.4541149999999998,0.2937572975997566
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-04,d2_no,d2_no,0.0,2,0,0,1,hold_rebalance_not_worth_cost,0.86602,0.0,-0.86602,-1.0
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-07,d1_no,d1_no,1.0,1,0,0,0,open,0.63178,1.0,0.36822,0.5828294659533382
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-11,current_no,current_no,0.0,1,0,0,0,open,0.621895,0.0,-0.621895,-1.0
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-12,d2_no,d2_no,1.0,1,0,0,0,open,0.86602,1.0,0.13398,0.1547077434701277
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-13,d1_no,d1_no,1.0,1,0,0,0,open,0.45232,1.0,0.54768,1.2108241952599927
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-14,d2_yes,d2_yes,0.0,2,0,0,1,hold_rebalance_not_worth_cost,0.55242,0.0,-0.55242,-1.0
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-15,d1_no,d1_no,1.0,1,0,0,0,open,0.502495,1.0,0.497505,0.9900695529308748
target_book_rebalance_ev02,dev_cv,SanFrancisco,2026-06-17,d2_yes,d2_yes,0.0,1,0,0,0,open,0.422095,0.0,-0.422095,-1.0
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-02,d2_yes,d2_yes,1.0,1,0,0,0,open,0.4623749999999999,1.0,0.537625,1.1627466882941337
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-03,d2_yes,d2_yes,0.0,1,0,0,0,open,0.422095,0.0,-0.422095,-1.0
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-06,d1_no,d1_no,1.0,1,0,0,0,open,0.7982950000000001,1.0,0.2017049999999999,0.2526697524098233
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-08,d1_no,d1_no,0.0,1,0,0,1,hold_same_expression,0.46237500000000004,0.0,-0.46237500000000004,-1.0
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-09,d2_no,d2_no,0.0,1,0,0,0,open,0.49248,0.0,-0.49248,-1.0
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-13,d1_no,d1_no,1.0,1,0,0,0,open,0.62683875,1.0,0.37316125,0.5953066079593835
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-14,d1_no,d1_no,0.0,1,0,0,0,open,0.57232,0.0,-0.57232,-1.0
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-17,d2_no,d2_no,1.0,1,0,0,0,open,0.778855,1.0,0.22114500000000004,0.2839360343067709
target_book_rebalance_ev02,dev_cv,SaoPaulo,2026-06-19,d1_no,d1_no,0.0,1,0,0,0,open,0.49248,0.0,-0.49248,-1.0
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-06,d2_yes,d1_no,1.0,3,1,1,1,hold_same_expression,1.8297087499999998,2.0,0.17029125000000023,0.0930701402613942
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-07,d1_no,d1_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.76912,1.0,0.23087999999999997,0.3001872269606823
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-08,d1_no,d1_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.7104999999999999,1.0,0.2895000000000001,0.40745953553835346
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-09,d1_no,d1_no,1.0,2,0,0,2,hold_same_expression,0.502495,1.0,0.497505,0.9900695529308748
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-10,d1_no,d1_no,1.0,1,0,0,0,open,0.9045,1.0,0.09550000000000003,0.10558319513543397
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-11,d2_yes,d1_yes,1.0,3,1,1,0,close_and_reopen,1.7946151999999997,2.0,0.20538480000000026,0.1144450353479678
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-12,d2_no,current_no,1.0,3,1,1,0,close_and_reopen,1.20351755,2.0,0.7964824500000001,0.6617954594845751
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-14,current_no,current_no,1.0,1,0,0,0,open,0.8176950000000001,1.0,0.18230499999999994,0.2229498773992747
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-15,d2_no,d2_yes,0.0,4,1,1,1,hold_rebalance_not_worth_cost,1.682805,1.0,-0.6828050000000001,-0.40575408321225576
target_book_rebalance_ev02,dev_cv,Seattle,2026-06-16,current_no,current_no,1.0,1,0,0,0,open,0.57232,1.0,0.42767999999999995,0.7472742521666199
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-02,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.5623750000000001,1.0,0.43762499999999993,0.7781729273171814
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-03,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.778855,1.0,0.22114500000000004,0.2839360343067709
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-04,d2_no,d2_no,1.0,2,0,0,1,hold_rebalance_not_worth_cost,0.875655,1.0,0.12434500000000004,0.1420022725845225
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-05,d1_no,d1_no,1.0,1,0,0,0,open,0.808,1.0,0.19199999999999995,0.23762376237623756
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-06,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.73008,1.0,0.26992000000000005,0.36971290817444674
target_book_rebalance_ev02,dev_cv,Shanghai,2026-06-08,d1_no,d1_no,1.0,1,0,0,1,hold_same_expression,0.700695,1.0,0.29930500000000004,0.427154468063851
